nd,nf,la,ld,ndev,nuc,contains_bug
1,1,2,2,12,34,0
1,1,1,1,4,4,0
1,1,1,1,12,54,0
1,1,104,9,12,15,0
9,10,239,158,12,361,1
1,1,1,1,12,52,0
60,60,60,0,12,1228,0
6,7,56,31,12,401,1
3,5,33,0,12,290,1
2,2,2,2,12,66,0
1,1,1,1,12,49,0
1,1,14,21,12,1,0
1,1,1,1,12,48,0
1,1,1,1,12,47,0
69,69,19,71,12,1257,0
3,3,33,5,12,319,1
1,1,1,1,12,46,0
5,5,57,34,12,429,1
1,1,5,5,12,35,0
2,2,2,2,12,52,0
1,1,1,1,12,44,0
4,4,72,19,12,297,1
6,6,6,0,12,158,0
69,69,85,2,12,1179,0
7,7,13,5,12,155,0
1,1,1,1,12,43,0
1,1,1,1,12,42,0
1,1,1,1,12,41,0
1,1,13,11,12,34,1
3,5,18,18,12,198,0
16,42,260,178,12,1431,1
3,3,8,6,12,264,0
8,8,8,8,12,389,0
1,1,6,0,12,27,0
2,2,18,10,12,209,1
1,1,2,2,8,20,0
1,1,1,0,12,176,0
2,2,12,0,12,42,0
7,8,161,312,13,246,1
1,1,2,1,12,30,0
1,1,1,4,12,38,0
1,1,3,0,12,37,0
1,1,2,2,12,11,0
1,1,2,2,12,10,0
2,2,11,0,12,43,0
1,1,2,2,12,40,0
3,3,26,25,12,16,1
2,2,34,8,12,9,1
2,2,138,7,12,36,1
5,5,81,53,12,116,0
1,1,45,0,1,0,0
2,2,48,42,12,55,0
1,1,15,1,12,29,0
3,4,25,9,12,334,1
10,10,53,0,12,265,0
37,37,178,0,12,803,0
2,2,25,3,12,212,0
4,5,25,5,12,367,1
1,1,1,1,12,37,0
1,1,1,1,12,36,0
1,1,1,1,12,35,0
1,1,1,1,12,34,0
2,2,4,4,12,205,0
1,1,6,2,12,27,1
3,3,31,6,12,309,1
6,7,279,97,12,427,1
4,5,56,3,12,333,1
1,1,1,1,12,29,0
1,1,7,0,12,156,0
1,2,25,1,12,167,0
1,1,1,1,12,28,0
1,1,8,1,12,2,0
1,1,11,8,12,25,1
2,2,19,4,12,200,1
1,1,1,1,12,27,0
2,3,38,17,12,81,1
1,1,1,1,12,25,0
3,4,37,13,12,379,1
1,1,5,0,12,100,0
1,1,1,1,12,24,0
0,0,0,0,0,0,1
3,4,62,48,12,219,1
1,1,9,1,12,28,1
2,3,2,2,12,170,0
1,1,1,0,12,3,0
2,3,3,1,12,330,0
2,2,13,6,12,316,0
2,2,11,9,12,25,0
1,1,30,9,6,3,0
0,0,0,0,0,0,1
1,1,1,1,12,23,0
7,14,274,238,12,484,1
2,2,4,3,12,181,0
4,6,23,48,12,236,1
2,2,24,23,12,35,0
1,1,3,1,12,159,0
2,2,8,2,12,160,1
5,5,61,5,12,439,0
5,5,187,57,12,180,0
2,3,5,3,12,62,1
2,3,73,2,12,27,0
4,6,64,1,12,365,0
1,1,1,1,12,17,0
3,3,16,1,12,322,0
1,1,2,0,1,0,0
2,2,16,2,12,304,0
3,4,114,36,12,82,0
3,4,91,7,12,328,0
1,1,1,1,12,14,0
4,5,38,13,12,324,1
5,10,102,18,12,610,0
1,1,1,1,12,10,0
4,4,61,40,12,338,0
4,6,120,2,12,347,0
5,5,423,14,12,161,1
1,2,8,8,11,29,0
1,1,16,0,12,3,0
1,1,5,7,12,146,1
1,1,1,1,12,8,0
3,4,8,7,12,208,0
1,1,20,3,12,145,1
1,1,1,1,12,4,0
4,4,180,39,12,231,1
1,1,1,0,12,2,0
4,6,24,19,12,239,1
2,2,33,33,12,58,1
4,8,110,392,12,404,0
4,4,3,1,12,6,0
1,1,5,0,8,2,0
1,1,1,0,4,4,0
1,1,1,1,4,3,0
3,4,24,7,12,223,0
1,1,1,0,12,26,0
1,1,1,1,11,17,0
1,1,2,0,11,16,0
1,1,19,9,11,15,0
4,4,15,11,12,180,1
1,1,1,1,4,2,0
3,3,12,5,12,58,0
1,1,10,3,6,4,0
6,7,361,39,12,235,1
5,7,407,16,12,173,1
1,1,17,0,12,20,0
2,2,3,1,12,152,0
1,1,2,0,12,23,0
1,2,2,2,5,16,0
1,1,1,1,4,1,0
1,1,3,0,12,21,0
1,1,5,1,1,1,0
1,1,19,0,1,0,0
43,105,0,7674,12,201,0
1,1,1,1,12,12,0
1,2,4,0,4,3,0
1,1,2,2,11,20,0
1,1,2,2,12,181,0
1,1,0,0,1,0,0
6,7,208,2,12,235,1
1,1,1,1,12,2,0
1,1,6,2,12,1,0
2,4,349,43,12,10,0
4,4,213,142,12,86,0
33,133,6445,6472,12,1387,1
1,1,294,0,1,0,0
1,1,1,1,12,11,0
1,1,19,0,12,7,0
1,1,21,1,12,17,0
1,1,32,0,11,6,0
1,1,1,2,12,70,0
1,1,1,0,12,33,0
1,1,2,25,12,5,0
5,6,247,302,12,107,1
2,2,124,44,12,34,0
1,1,5,5,12,40,0
24,65,77,77,12,243,0
1,1,30,0,12,53,0
3,4,67,4,12,106,0
24,65,1455,599,12,178,0
1,1,8,11,12,68,0
5,6,0,48,12,259,0
2,2,64,9,1,12,1
1,1,1,1,12,39,0
5,7,134,11,1,17,0
1,3,3,3,1,3,0
1,1,1,3,12,2,0
4,5,114,49,12,78,0
1,1,4,4,12,38,0
2,2,132,1,12,6,0
1,1,36,0,11,7,0
3,4,64,9,1,8,0
3,4,39,3,1,9,0
3,3,60,5,1,7,0
4,6,96,13,1,6,0
7,9,8,4,1,9,0
1,2,42,0,1,0,0
8,11,170,0,1,0,0
2,2,39,16,12,67,0
3,4,178,179,12,86,0
1,1,1,0,12,22,0
1,1,17,47,12,92,0
1,1,1,1,12,135,0
3,5,119,80,12,288,1
1,1,146,20,12,14,0
1,1,1,1,12,32,0
3,3,4,2,12,38,0
1,1,6,1,9,5,0
2,2,30,1,12,16,0
2,2,238,7,12,31,0
2,2,4,0,12,16,0
1,1,7,1,12,15,0
1,1,3,3,12,26,0
2,2,17,0,12,44,0
3,3,9,1,12,74,0
1,1,1,0,12,25,0
3,3,7,0,12,71,0
2,4,2,8,12,90,0
3,3,2,35,12,142,0
1,1,1,0,12,24,0
1,1,17,1,1,1,0
3,3,46,27,12,51,0
1,1,14,1,12,1,0
4,5,168,1,12,20,0
17,17,25,6,12,377,0
1,1,1,1,12,31,1
4,6,127,123,12,151,0
59,59,3,58,12,945,0
3,5,166,67,12,144,0
2,3,26,11,12,140,0
1,2,0,0,11,2,0
1,2,0,0,11,4,0
4,5,150,107,12,158,0
2,2,5,2,12,107,0
2,2,5,2,12,115,0
3,3,79,0,12,33,0
3,3,79,0,12,36,0
3,6,0,6,11,13,0
1,1,1,7,11,1,0
2,3,100,7,11,20,0
2,3,100,7,11,26,0
1,1,5,5,3,11,0
1,1,5,5,11,13,0
2,5,75,1,12,30,0
1,1,109,0,1,0,0
2,2,46,3,12,17,1
3,22,0,3874,6,23,0
1,1,1,1,11,16,0
1,1,1,1,11,18,0
1,1,1,1,12,145,0
1,1,1,1,12,146,0
4,4,179,118,12,91,1
10,19,70,51,12,508,0
10,19,70,51,12,484,1
1,1,17,0,12,22,0
1,1,4,4,12,37,0
1,1,2,2,12,179,0
1,1,2,2,12,180,0
1,1,43,0,1,0,0
1,1,16,0,12,20,0
1,1,0,18,12,64,0
1,1,2,2,12,178,0
5,5,11,1,12,118,0
2,2,9,7,12,39,0
5,7,440,155,12,130,1
4,7,103,1,12,25,0
4,5,16,32,12,70,0
1,1,0,1,12,5,0
5,8,211,203,12,84,0
3,4,265,90,12,66,1
3,3,19,1,12,38,0
3,4,8,24,12,182,1
1,1,0,18,12,22,0
1,1,0,1,12,4,0
2,2,63,0,12,12,0
4,4,21,0,12,86,0
2,3,102,55,12,93,0
1,2,194,3,12,2,0
1,1,65,4,12,1,0
8,9,30,3,12,323,1
7,7,36,0,12,163,0
2,2,20,0,12,3,0
2,2,75,2,12,11,0
4,5,98,31,12,67,1
7,7,31,8,12,140,0
30,30,43,50,12,567,0
2,2,3,7,12,34,0
1,1,2,0,1,0,0
4,4,45,47,12,45,0
2,2,42,27,12,11,1
5,5,11,6,12,294,0
7,7,38,45,12,246,0
1,1,5,5,3,10,0
1,1,66,48,3,8,0
1,1,2,2,12,6,0
1,1,1,1,12,142,0
2,2,27,6,11,33,0
3,6,0,0,11,6,0
2,2,4,2,12,14,0
3,4,85,18,12,12,0
3,3,123,12,12,6,1
3,6,0,0,10,31,0
6,7,11,22,12,331,1
2,2,27,19,12,54,1
5,6,159,85,12,103,1
5,5,55,1,12,281,0
9,9,88,50,12,41,1
4,5,26,48,11,18,0
1,1,2,2,12,176,0
2,4,203,1,2,1,0
1,2,2,0,5,14,0
1,1,10,6,3,5,0
17,60,864,854,12,1561,1
7,8,1,54,1,9,0
24,72,891,3804,12,1144,1
3,3,48,13,1,3,1
23,32,397,0,1,0,1
2,2,3,2,12,10,0
1,2,2,3,1,2,0
2,2,11,0,12,23,0
1,1,2,0,1,0,0
6,7,185,221,1,6,0
2,3,1,22,12,205,0
15,37,3302,0,1,0,1
3,3,4,0,12,62,0
12,38,830,829,12,785,0
3,3,117,62,11,26,1
4,4,17,13,12,184,0
1,1,20,0,1,0,0
7,20,14,13,11,29,0
3,3,55,4,12,30,0
2,3,94,0,5,12,0
5,5,10,3,12,78,0
25,25,112,40,12,441,0
3,3,0,0,8,3,0
1,1,3,3,11,4,0
3,4,15,19,12,137,0
9,29,56,106,11,219,0
12,30,28,122,11,215,1
2,2,8,8,11,38,0
1,2,2,2,12,36,0
1,1,2,2,12,31,0
9,40,2,79,10,94,0
1,1,10,0,11,12,0
1,1,2,2,11,173,0
5,11,50,122,12,271,1
59,263,27328,27273,11,2403,1
4,16,0,0,10,15,0
3,3,3,0,10,113,0
10,10,125,2,11,171,0
5,35,80,65,10,34,0
2,4,1,1,11,12,0
1,2,0,0,11,3,0
1,1,1,1,11,5,0
1,2,4,3,10,41,0
9,24,99,91,10,165,0
76,76,610,493,11,834,0
13,13,52,0,9,30,0
4,10,67,9,10,48,1
1,3,13,7,10,44,0
1,1,1,1,11,4,0
11,76,192,16,8,132,0
1,2,0,0,11,1,0
2,4,1,1,11,4,0
7,13,113,43,10,243,0
1,2,8,8,10,27,0
1,2,2,22,10,25,0
57,251,27205,27188,10,1976,0
1,1,3,2,8,54,0
1,1,2,2,2,2,0
2,2,21,8,8,70,0
1,1,1,1,3,7,0
1,1,4,2,3,6,0
3,3,0,246,8,18,0
3,4,0,179,8,30,0
1,12,0,467,8,64,0
7,41,0,31,6,53,0
84,85,256,3824,8,792,0
2,2,4,3,8,145,0
2,2,5,4,8,143,0
1,1,2,2,8,136,0
3,5,1,264,8,322,0
1,2,0,199,6,13,0
2,2,2,38,8,150,0
4,4,0,338,8,149,0
3,3,2,67,8,140,0
1,1,1,1,8,18,0
1,1,1,1,8,19,0
3,3,71,46,8,113,1
2,2,2,0,8,81,0
1,1,1,1,8,33,0
1,1,2,0,2,1,0
1,1,0,17,8,19,0
1,1,42,14,8,18,0
2,2,18,8,8,168,0
1,1,3,0,8,50,0
3,4,173,110,8,253,0
1,3,37,20,3,9,0
3,3,3,0,8,95,0
1,1,5,3,8,23,0
15,15,0,46,8,18,0
2,3,12,4,8,140,0
1,1,1,3,8,10,0
3,3,5,4,8,214,0
20,20,754,7,8,170,0
54,72,930,757,8,1471,1
6,7,357,157,8,352,1
56,57,4,56,8,747,0
3,4,109,73,8,52,1
3,6,0,0,6,13,0
3,5,51,19,8,216,0
2,2,7,4,8,27,0
9,15,280,273,8,618,1
1,1,3,0,8,11,0
1,1,1,1,8,21,0
8,16,41,110,8,432,1
2,2,6,6,8,17,0
5,13,20,16,8,75,0
4,5,31,18,8,291,0
1,1,4,2,8,111,0
1,1,48,19,8,110,0
1,1,16,1,8,109,0
2,2,4,2,8,237,0
1,1,0,1,8,11,0
1,2,10,6,8,76,0
1,1,1,1,8,128,0
5,7,387,308,8,297,1
3,3,27,25,8,270,1
3,3,48,14,8,267,0
1,1,1,2,8,67,0
1,1,14,28,8,101,1
5,7,130,160,8,338,1
1,1,5,1,8,66,0
1,1,30,2,8,65,0
1,1,1,1,8,14,0
1,1,9,6,8,35,0
1,1,11,2,8,98,0
1,1,2,1,8,64,0
1,1,1,2,7,17,0
4,4,143,131,8,212,1
2,2,1,25,8,97,0
1,1,26,16,8,33,1
1,1,1,2,8,32,0
4,7,104,47,8,267,1
3,3,66,3,8,96,0
1,1,48,48,8,31,1
2,2,6,4,7,49,0
2,2,4,4,7,174,0
3,4,104,75,8,207,1
1,1,21,0,1,0,0
4,4,70,37,8,182,0
2,3,12,1,8,60,0
3,4,37,5,7,70,0
1,1,4,4,7,35,0
1,1,1,1,8,8,0
1,1,11,3,8,52,0
3,4,10,5,8,158,1
0,0,0,0,0,0,1
1,1,2,1,8,51,0
2,2,8,3,8,85,0
1,1,15,0,7,12,0
2,2,8,1,7,135,1
3,3,62,36,8,125,0
2,2,10,4,8,53,0
2,2,61,2,7,133,1
5,5,37,12,8,228,1
6,9,159,118,8,375,1
4,6,15,10,8,226,1
2,2,6,2,8,74,0
1,1,3,1,8,30,0
1,1,1,0,8,1,0
1,1,133,10,7,7,0
1,1,54,48,8,60,1
1,1,14,3,8,42,0
1,1,11,0,7,11,0
1,1,1,1,8,123,0
2,2,4,4,8,146,0
3,3,54,7,8,113,0
1,1,13,11,8,3,1
4,4,52,0,7,43,0
1,1,1,1,8,7,0
1,1,1,1,8,6,0
1,1,1,1,8,5,0
1,1,1,0,7,14,0
0,0,0,0,0,0,1
3,4,293,63,8,44,1
4,5,25,5,8,195,1
2,2,289,1,7,14,0
3,3,12,0,7,10,0
1,1,6,3,7,16,0
1,1,6,4,2,3,0
1,1,1,1,2,3,1
1,3,4,4,2,7,1
2,2,10,2,7,180,0
1,1,1,1,7,23,0
1,1,2,2,7,164,0
4,7,142,39,8,164,1
2,4,38,13,8,157,1
1,1,5,0,7,19,0
1,1,55,31,7,11,0
1,1,54,0,1,0,0
5,9,234,37,8,191,1
1,1,5,0,7,15,0
3,3,105,0,7,36,0
3,3,30,0,7,36,0
3,5,129,78,8,62,1
4,8,166,63,8,230,1
2,2,10,0,7,24,0
5,5,31,0,7,76,0
4,4,19,4,7,53,0
57,57,173,8,7,530,0
40,40,64,126,7,403,0
1,1,1,0,7,5,0
1,1,28,1,7,8,0
1,1,2,2,4,5,0
2,2,29,3,7,39,0
2,2,17,4,7,72,0
1,1,67,0,7,12,0
1,1,2,2,7,162,0
1,1,28,0,7,9,0
1,1,1,2,8,31,0
2,3,82,92,7,85,1
2,3,82,92,7,74,0
1,1,3,3,8,30,0
2,2,6,0,7,17,0
2,2,19,0,7,18,0
1,1,1,0,7,5,0
3,3,31,0,7,14,0
1,1,0,3,7,27,0
1,1,0,3,7,32,0
3,3,9,3,7,58,1
3,3,20,61,7,50,0
3,4,50,24,7,92,1
3,4,50,24,7,79,0
3,4,108,5,8,149,0
1,1,2,0,7,16,0
5,6,296,210,7,219,1
6,7,320,226,7,226,0
1,1,17,13,7,21,0
1,1,6,48,7,24,0
2,2,22,0,7,28,0
1,1,1,0,1,1,0
2,2,58,0,7,20,0
1,1,1,1,4,4,0
1,1,4,2,4,3,0
2,2,5,1,7,20,0
4,5,43,1,8,211,0
2,2,3,2,7,27,0
1,1,2,2,7,161,0
4,4,100,0,7,52,0
1,1,16,0,7,27,0
1,1,2,1,1,1,0
1,1,4,0,1,0,0
3,3,21,0,7,29,0
1,1,6,6,7,115,0
3,3,85,45,7,88,0
1,1,1,0,7,7,0
1,1,25,0,7,9,0
3,5,8,4,7,146,0
1,1,19,5,7,13,0
2,2,2,2,7,119,0
43,43,257,8,7,350,0
59,59,12,433,7,363,0
1,1,2,2,7,113,0
11,19,172,174,7,216,1
3,3,13,12,6,44,0
1,1,35,23,6,11,0
1,1,25,5,6,14,1
2,2,2,0,7,15,0
3,3,1,2,7,16,0
5,7,62,121,7,283,1
2,3,85,73,7,109,1
6,6,8,1,6,53,0
2,2,5,0,6,9,0
30,30,9,30,6,200,0
1,1,4,0,6,5,0
2,2,10,5,7,23,0
2,2,57,0,6,14,0
1,1,5,11,7,37,0
1,1,17,2,7,21,0
2,2,35,1,7,43,0
1,1,18,3,7,19,1
1,1,1,0,6,3,0
7,7,160,8,6,24,0
54,54,1192,100,6,188,0
10,10,430,61,6,70,0
1,1,0,8,1,1,0
2,2,95,4,4,19,0
1,1,57,2,5,5,0
1,1,26,2,5,8,0
3,4,36,20,7,35,0
1,1,1,1,5,5,0
2,2,46,38,7,98,1
6,6,330,0,1,0,0
10,15,331,329,7,292,1
7,7,20,11,7,76,0
6,6,150,128,7,34,0
6,7,36,15,7,30,0
9,19,677,1418,6,582,1
1,1,3,3,6,77,0
3,5,18,14,6,225,0
2,2,22,47,6,37,0
4,6,113,102,6,127,0
1,2,53,35,6,105,0
2,3,4,2,6,16,0
1,1,18,0,6,14,1
1,1,0,38,6,11,0
1,1,214,183,6,7,1
3,3,77,59,6,58,1
1,1,23,1,6,4,0
2,2,150,136,6,49,0
1,1,4,3,6,29,0
7,11,326,450,6,167,0
1,1,0,10,6,74,0
5,7,80,80,6,285,0
1,3,20,17,6,101,0
1,2,349,204,6,71,1
1,1,3,3,5,3,0
1,1,224,214,6,27,0
1,1,15,21,6,17,0
2,2,182,183,6,135,0
3,3,46,20,6,279,0
2,3,138,28,6,109,1
4,5,144,107,6,295,1
1,1,2,156,6,56,0
0,0,0,0,0,0,1
1,1,6,5,6,31,0
10,10,230,186,6,101,1
1,1,36,35,1,1,0
1,1,0,9,6,53,0
3,4,28,11,5,167,0
2,2,0,7,5,66,0
2,2,4,4,6,116,0
2,3,6,3,6,15,1
4,5,15,15,5,96,0
0,0,0,0,0,0,1
1,1,1,1,5,14,0
2,2,252,212,6,33,0
1,1,2,2,6,154,0
0,0,0,0,0,0,1
0,0,0,0,0,0,1
1,1,290,0,1,0,0
2,3,18,5,5,115,0
8,10,434,180,6,292,1
2,2,14,2,5,4,0
1,3,135,0,1,0,0
1,1,26,0,5,8,0
15,28,1563,1718,5,551,1
6,7,210,106,5,321,1
2,3,244,226,5,8,1
1,1,2,2,5,148,0
1,4,36,13,2,2,1
1,1,10,2,5,6,1
1,1,0,1,1,1,0
1,1,1,0,1,0,0
3,4,10,168,5,80,0
1,1,2,2,5,147,0
1,1,1,1,5,100,0
1,1,125,0,1,0,1
18,50,4280,4192,5,855,1
29,29,904,324,5,99,0
2,2,2,3,5,101,0
3,3,96,327,5,6,1
4,5,204,285,5,186,1
4,5,870,85,5,101,1
2,2,13,3,5,9,0
1,1,15,1,4,13,1
1,2,7,16,5,17,1
2,2,84,37,5,9,1
6,8,109,31,5,112,1
1,5,13,158,5,23,1
2,3,44,3,5,11,1
1,1,3,0,5,5,1
1,2,41,7,5,70,0
1,4,162,83,5,12,1
2,2,0,98,5,60,0
4,5,919,1191,5,81,1
2,3,8,5,5,3,0
4,8,1258,1008,5,202,1
3,3,101,839,5,95,1
4,6,1327,25,5,32,1
4,10,1235,215,5,260,1
9,12,2413,1754,5,377,1
3,5,87,25,4,149,1
2,4,56,21,4,119,1
3,4,176,96,4,131,1
9,16,556,261,4,408,1
5,14,334,305,4,277,1
1,1,1,1,4,1,0
6,11,1224,69,4,215,1
2,2,4,1,4,54,0
3,3,79,85,4,96,0
2,2,30,145,4,89,1
3,3,255,50,4,134,1
1,15,285,0,1,15,0
1,1,0,264,4,1,0
1,2,0,40,1,2,0
1,1,339,0,1,0,0
35,153,155,155,4,1242,1
2,5,0,401,4,14,0
35,152,1104,44,4,1075,1
5,5,130,14,4,194,1
5,7,408,27,4,103,1
1,1,100,0,1,0,0
1,1,1,1,1,1,0
1,1,2,2,4,138,0
3,24,0,0,4,29,0
17,17,296,60,4,56,0
8,8,243,1,4,128,1
2,2,113,73,4,28,1
6,21,91,14,4,55,1
9,20,987,1470,4,220,1
1,3,414,0,1,0,1
11,22,295,0,1,0,1
1,1,2,2,4,136,0
1,1,2,0,4,3,0
1,1,1,1,4,5,0
66,66,3119,244,4,250,0
1,1,5,1,4,18,0
11,23,790,376,4,430,1
26,55,3348,897,4,707,1
8,11,607,90,4,217,1
1,1,2,2,4,132,0
2,2,31,18,4,20,0
1,1,12,2,4,15,0
3,5,156,13,4,116,1
3,4,26,5,4,128,1
2,2,3,3,4,22,1
1,1,2,3,4,13,0
6,8,146,149,4,236,1
6,7,299,14,4,239,1
2,2,25,25,4,14,0
3,3,201,114,4,22,0
6,8,73,59,4,150,1
3,4,59,72,4,50,1
2,5,117,29,4,64,1
1,1,2,2,4,128,0
3,3,50,10,4,54,1
1,1,27,0,4,27,0
2,3,8,7,4,75,0
1,1,3,2,4,5,1
4,5,88,41,4,95,1
1,1,1,0,4,23,0
1,1,1,0,4,2,0
6,9,258,243,4,164,1
2,2,3,2,4,92,0
8,14,299,113,4,184,1
2,2,4,3,4,15,1
2,3,108,22,4,38,1
3,3,11,13,4,15,1
1,1,1,2,4,6,1
1,4,6,3,4,34,1
1,2,93,4,4,31,1
1,1,3,1,4,16,0
3,3,54,2,4,79,0
2,3,78,35,4,13,1
4,5,62,5,4,87,1
1,1,1,1,4,5,0
8,11,879,5,4,232,1
5,5,206,2,4,13,1
2,2,4,2,4,133,0
1,1,2,2,4,125,0
3,3,516,21,4,68,0
2,2,0,8,4,22,0
13,29,538,3,4,81,1
1,1,1,1,4,3,0
8,10,356,9,4,218,1
1,1,1,1,4,6,0
1,1,3,1,4,2,0
2,10,10,10,4,50,1
3,5,403,240,4,26,1
3,4,139,351,4,20,0
2,2,144,94,4,15,1
0,0,0,0,0,0,1
43,438,9,37654,4,84,0
11,11,335,0,4,16,0
6,6,48,11,4,173,1
4,4,4,4,4,83,0
1,1,1,1,4,5,0
1,1,1,1,4,4,0
1,1,1,0,4,8,0
2,2,3,2,4,78,0
9,13,215,209,4,131,1
3,5,129,23,4,29,1
5,5,22,1,4,73,0
4,4,4,4,4,69,0
34,34,237,29,4,69,0
1,1,36,27,4,8,0
5,8,194,142,4,69,1
6,11,491,251,4,71,1
2,2,49,1,4,51,1
5,5,99,96,4,29,1
3,4,13,34,4,18,1
3,4,205,205,4,136,1
6,16,708,169,4,106,1
3,3,20,2,4,65,1
2,2,4,5,4,20,0
10,10,27,25,4,86,0
2,2,4,2,4,18,0
2,2,3,1,1,1,1
29,29,2320,1,1,1,0
1,1,2,2,4,121,0
18,18,1810,97,4,30,0
3,6,106,69,4,22,1
1,1,12,1,3,2,1
3,4,23,24,3,8,0
8,12,130,1,1,1,1
7,11,65,45,4,45,1
10,15,20,77,4,91,0
3,4,1,272,4,132,0
4,4,11,8,4,129,0
2,2,2,2,4,125,0
1,1,1,0,4,51,0
6,12,680,200,4,183,1
7,11,317,193,4,67,1
13,28,1875,492,4,213,1
3,3,23,8,4,125,0
1,1,33,11,4,1,0
1,1,7,0,4,1,1
8,10,435,7,4,127,1
1,1,2,2,4,112,0
3,4,7,6,4,6,1
1,1,1,1,4,2,0
2,3,63,30,4,5,1
1,1,16,1,4,4,0
2,3,11,2,4,4,0
1,1,1,1,4,1,0
9,19,358,235,4,69,1
10,16,1247,424,4,189,1
1,1,0,897,4,1,0
1,1,2,2,4,108,0
1,1,2,2,4,2,0
1,1,2,2,4,107,0
1,1,2,2,4,106,0
1,1,12,1,4,1,1
3,5,7,7,4,5,0
40,129,10803,10632,4,806,1
2,3,16,19,4,24,1
1,1,2,2,4,104,0
2,2,9,5,4,47,0
4,4,16,9,4,156,1
11,11,747,44,1,11,0
2,3,70,21,4,103,1
1,1,1,1,4,99,0
5,7,13,51,4,205,0
5,7,159,89,4,246,1
2,2,60,84,4,107,0
2,2,2,3,4,181,1
5,5,100,55,4,230,1
5,5,34,17,4,205,1
1,1,5,5,4,33,0
2,3,15,9,4,90,0
4,4,5,9,4,140,1
4,4,42,22,4,143,1
3,3,63,2,4,132,1
2,2,3,3,4,40,1
1,1,40,26,4,12,0
1,2,2,11,4,84,0
36,55,4306,0,1,0,0
1,1,0,0,1,0,0
2,2,2,2,4,105,0
2,2,9,5,4,51,1
2,2,3,2,4,158,0
2,2,54,27,4,37,1
3,3,27,15,4,184,0
1,1,1,0,4,7,0
2,2,7,0,4,36,0
1,1,4,3,4,79,1
1,1,1,1,4,78,0
1,1,1,1,4,46,0
2,2,27,33,4,113,1
1,1,86,63,4,44,1
2,2,20,21,4,94,0
3,3,109,9,4,135,1
2,2,18,8,4,116,1
3,4,85,5,4,74,1
3,4,62,71,4,44,1
3,4,161,6,4,57,1
1,1,70,0,1,0,0
4,4,199,20,4,145,1
2,2,4,1,4,92,1
2,2,10,7,4,24,1
4,6,96,84,4,176,1
1,1,3,1,3,35,1
2,2,7,4,4,135,0
5,7,666,1,4,160,1
3,3,14,4,3,97,0
1,1,2,1,3,6,1
12,14,326,44,3,257,1
3,3,0,0,1,7,0
3,4,42,53,3,160,1
1,1,26,13,3,25,0
2,2,3,24,3,100,0
3,3,32,28,3,143,0
3,5,307,206,3,182,1
1,1,53,0,1,0,1
6,9,36,96,3,144,1
1,1,13,5,3,18,1
1,1,1,0,3,17,0
1,1,52,4,3,16,1
1,1,1,1,3,19,0
1,1,1,1,3,51,0
1,1,2,0,3,27,0
3,3,0,0,1,4,0
4,6,60,14,3,175,1
3,3,13,7,3,78,1
2,2,55,10,3,73,1
1,1,2,2,3,24,1
1,1,1,1,3,45,0
3,3,26,6,3,68,1
1,3,101,0,1,0,1
1,1,1,1,3,39,0
1,1,12,1,3,56,1
1,1,0,2,3,55,0
1,1,1,1,3,38,0
1,1,5,2,3,2,0
1,1,3,1,3,7,0
1,1,6,2,3,54,1
2,2,8,5,3,84,1
3,3,6,2,3,53,0
3,3,28,2,3,90,1
1,1,1,9,3,4,1
1,1,0,14,3,14,0
2,2,18,26,3,72,1
1,1,2,2,3,14,1
2,2,13,1,3,17,0
2,2,4,2,3,21,1
1,1,9,1,3,17,0
1,1,1,1,3,47,1
1,1,6,6,3,46,1
1,1,34,3,3,2,0
3,4,121,4,3,48,0
3,4,127,3,3,74,1
1,1,1,4,3,28,0
5,6,86,93,3,91,1
1,1,0,1,3,26,0
6,7,258,44,3,90,1
2,2,17,4,3,15,1
1,1,7,3,3,1,1
1,1,2,2,3,2,0
2,2,40,2,3,15,0
2,3,23,16,3,21,1
10,13,201,162,3,167,1
1,1,6,3,3,41,0
3,4,55,18,3,63,1
1,1,8,2,3,21,0
1,1,171,171,3,36,1
1,1,2,12,3,17,1
1,1,1,1,3,15,0
2,2,35,1,3,20,1
1,2,21,1,3,32,1
2,3,23,8,3,43,1
1,1,2,0,3,35,0
3,5,152,111,3,81,1
2,2,2,11,3,17,0
4,4,17,29,3,47,0
2,2,73,21,3,17,1
1,1,4,3,3,10,0
2,3,32,41,3,36,1
2,2,11,2,3,29,1
2,2,26,0,3,41,1
3,4,50,18,3,27,1
5,5,55,29,3,74,1
2,2,24,7,3,25,1
3,5,32,3,3,38,0
1,1,44,46,3,4,0
5,8,148,102,3,36,1
2,3,40,21,3,19,1
2,2,127,250,3,11,1
1,1,50,84,3,8,1
1,1,1,1,3,5,1
3,9,0,0,3,15,0
17,56,5801,5264,3,254,1
11,19,243,30,3,74,1
3,4,80,20,3,21,1
23,81,2436,1022,3,214,1
5,7,78,32,3,56,1
4,4,51,2,3,58,1
9,13,374,440,3,81,1
4,5,132,85,3,53,1
3,3,14,72,3,11,0
3,3,176,7,3,4,0
3,3,44,45,3,37,1
3,7,12,349,3,41,0
1,1,3,0,3,8,1
1,1,0,0,1,0,0
5,16,167,94,3,40,1
5,7,458,168,3,43,1
1,1,70,42,3,12,1
1,1,105,105,3,11,0
3,3,58,11,3,15,1
5,8,363,300,3,48,1
4,11,396,395,3,68,1
2,2,444,293,3,17,1
1,1,25,13,3,6,0
2,2,194,173,3,14,0
3,4,54,19,3,20,0
