nd,nf,la,ld,ndev,nuc,contains_bug
5,6,0,96,2,95,0
2,5,0,244,2,98,0
1,1,1,3,2,16,0
9,12,1,169,2,156,0
1,1,70,19,2,15,0
16,17,0,112,2,220,0
5,9,5,84,1,166,1
1,1,22,23,1,9,0
2,2,2,2,1,205,0
1,1,4,0,2,27,0
1,1,50,0,1,31,0
2,2,2,1,1,134,0
2,2,2,2,1,121,0
1,1,9,3,1,8,0
2,2,8,8,1,119,1
1,1,1,0,1,100,0
3,3,54,37,1,299,1
2,4,37,28,1,130,1
2,2,6,6,1,123,0
1,1,50,3,1,7,0
3,3,14,8,1,125,0
1,1,16,17,1,12,0
3,3,37,16,1,122,1
1,3,0,0,1,15,0
2,4,4,1,1,110,1
1,1,44,13,1,97,1
2,3,54,3,1,110,1
3,3,11,4,1,118,0
1,1,11,4,1,29,1
1,1,9,2,1,11,0
2,2,9,3,1,202,1
1,1,1,1,1,1,0
1,1,1,1,1,106,0
4,5,30,7,1,264,0
1,1,0,7,1,94,0
1,3,0,0,1,9,0
3,6,96,24,1,201,1
1,2,71,38,1,108,1
2,2,219,0,1,19,0
1,1,2,2,1,105,0
1,1,47,0,1,17,0
1,1,28,0,2,26,0
2,2,2,16,1,16,0
5,8,48,8,1,466,1
5,7,174,13,1,431,1
1,1,19,1,2,25,0
4,5,124,95,1,341,1
1,1,31,34,1,7,0
2,3,0,77,1,79,0
3,6,42,19,1,193,1
3,5,21,17,1,202,1
3,15,224,177,1,351,1
2,3,89,55,1,65,1
3,5,476,484,1,14,1
5,5,110,66,1,279,0
4,8,502,384,1,122,0
3,3,17,1,1,169,0
3,5,69,56,1,142,0
3,5,56,27,1,137,0
1,2,6,10,1,137,0
4,31,151,1228,1,181,1
3,5,20,6,1,89,0
1,1,246,173,1,2,1
1,1,30,0,1,0,0
4,11,253,99,1,118,0
5,33,632,487,1,332,1
2,2,21,22,1,151,0
2,3,111,21,1,152,0
4,10,484,312,1,167,0
4,9,155,44,1,156,0
4,8,100,41,1,192,0
1,1,37,37,1,50,0
4,9,224,35,1,147,1
4,26,563,374,1,390,0
3,8,454,45,1,343,1
1,1,1,0,2,24,0
2,3,4,7,1,155,0
6,12,133,24,1,431,1
1,1,1,1,1,5,0
2,2,2,3,1,130,0
1,4,4,0,1,15,0
1,1,15,12,1,81,1
4,6,76,76,1,126,0
2,3,14,11,1,188,1
1,1,1,1,1,83,0
2,2,57,23,1,84,0
1,1,63,25,1,4,0
3,5,79,38,1,194,1
4,6,15,12,1,121,0
1,1,4,4,1,3,0
1,1,4,3,1,13,0
1,1,8,7,1,30,0
1,3,233,261,1,7,1
2,2,34,33,1,85,0
1,1,1,1,1,78,0
1,1,1,0,2,23,0
1,1,3,3,1,16,0
1,1,42,10,1,15,0
1,1,173,128,1,5,0
1,1,10,10,1,2,0
3,6,183,92,1,177,0
1,1,14,14,1,78,0
3,3,22,13,1,153,1
5,9,1,98429,1,84,0
1,14,142450,0,1,0,0
1,29,0,0,1,33,0
1,1,15,16,1,19,0
1,1,3,2,1,29,0
1,1,4,4,1,12,0
2,4,5,4,1,5,1
5,11,127,28,1,216,0
2,3,7040,0,1,0,0
5,10,91388,80094,1,3,0
1,1,0,0,1,3,0
1,2,2,2,1,2,0
1,1,134,0,1,0,1
1,3,2,0,1,0,0
2,2,207,190,1,17,1
4,15,81172,1,1,2,0
2,2,1,1,1,76,0
1,1,6,5,1,3,0
2,16,23,1,1,18,0
2,2,9,6,1,80,0
1,1,6,4,1,7,0
1,1,0,0,1,1,0
1,1,6,4,2,22,0
1,1,4,3,1,11,0
2,7,83,34,1,104,1
5,7,100,14,1,362,1
2,2,602,427,1,146,1
2,3,1,1,1,77,0
3,5,8,10,1,146,1
1,1,30,25,1,69,1
1,1,4,0,1,10,0
1,1,13,4,2,21,0
1,1,6,0,1,28,0
4,10,196,199,1,218,1
1,2,10,3,1,70,0
1,1,1,0,1,6,0
1,1,1,1,1,1,0
1,1,3,0,1,5,0
1,1,9,3,1,9,0
1,2,7,3,1,80,0
1,1,1,1,1,21,1
1,1,3,0,1,27,0
1,1,3,1,1,4,0
1,1,1,1,1,67,0
3,5,33,1,1,200,1
1,1,4,7,1,5,0
3,4,25,9,1,159,1
1,1,1,0,1,26,0
1,1,2,2,1,17,0
1,1,2,3,1,41,0
1,1,13,16,1,2,0
1,1,16,13,1,1,0
3,5,89,91,1,155,0
1,1,1,0,2,20,0
1,1,156,0,1,0,0
2,2,9,9,1,112,0
2,4,26,64,1,112,1
1,3,3,3,1,13,0
5,51,276,200,1,574,1
1,1,1,1,1,8,0
1,1,4,0,2,19,0
1,1,1,0,1,3,0
1,1,1,1,1,25,0
1,1,40,1,1,65,0
3,4,86,1,1,144,0
1,1,3,3,1,16,0
1,1,4,1,1,24,0
1,1,3,0,1,2,0
1,1,1,1,1,7,0
1,1,3,0,1,6,0
3,5,33,0,1,179,1
3,5,21,29,1,167,0
2,16,119,42,1,228,1
1,1,21,0,1,0,0
1,1,1,0,1,15,0
1,1,11,11,1,1,0
2,2,172,0,1,0,0
1,1,1,0,1,14,0
1,1,159,0,1,0,0
1,2,0,0,1,2,0
3,18,36,34,1,349,0
2,2,37,18,1,61,1
1,2,21,14,1,67,0
1,1,3,3,1,4,0
1,1,9,6,2,18,0
1,1,11,7,1,5,0
1,1,6,2,1,23,0
4,7,57,35,1,231,1
4,7,42,7,1,240,1
4,4,25,19,1,70,1
1,6,143,69,1,88,1
1,1,2,0,2,17,0
1,1,2,0,1,22,0
1,1,2,2,1,2,0
1,1,16,16,1,4,0
1,1,14,0,1,3,0
1,1,2,2,1,48,0
1,1,38,32,1,1,0
1,1,1,1,1,51,0
4,4,32,9,1,214,0
1,1,2,2,1,4,0
1,1,9,3,2,16,0
4,5,16,6,1,234,1
1,1,6,1,1,21,0
3,4,72,15,1,162,1
1,1,6,4,1,20,0
3,4,89,0,1,127,0
3,5,41,41,1,79,1
1,1,11,5,2,15,0
1,1,27,27,1,10,1
2,4,20,5,1,67,0
4,6,168,73,1,206,1
1,1,9,4,1,19,0
1,1,10,1,1,9,0
5,5,73,3,1,159,0
1,1,12,6,1,8,0
2,2,19,1,1,18,1
1,1,2,2,1,16,1
1,1,1,1,1,56,0
1,15,17,17,1,54,0
1,1,1,1,1,58,0
1,1,13,13,1,6,0
2,2,11,72,1,112,1
1,1,3,2,1,1,0
3,3,36,68,1,75,1
1,1,17,10,1,2,0
1,1,1701,1701,1,55,1
1,1,3,3,1,5,0
2,2,4,4,1,56,0
1,1,1,0,2,14,0
1,1,1,0,1,14,0
1,1,1,0,1,17,0
1,2,21,3,1,23,1
4,5,88,2,1,173,0
1,1,4,0,1,13,0
2,3,7,23,1,119,0
2,2,19,19,1,55,0
2,2,36,36,1,53,0
1,1,1,0,1,1,0
5,5,30,4,1,117,1
1,1,16,10,1,51,1
1,1,4,0,1,50,0
2,3,39,6,1,93,1
1,2,30,38,1,51,1
3,6,453,320,1,101,1
1,1,5,2,2,13,0
1,1,2,0,1,16,0
6,8,368,1,1,86,1
2,2,7,5,1,86,0
2,2,186,183,1,84,0
3,6,79,57,1,147,0
1,1,2,1,1,15,0
1,2,19,6,1,55,0
2,2,274,264,1,78,0
3,4,16,27,1,83,0
1,1,129,122,1,12,0
2,3,48,42,1,89,0
1,2,46,49,1,44,0
1,1,134,115,1,1,0
1,1,4,6,1,42,0
1,1,1,0,2,12,0
1,1,7,6,1,14,0
1,1,1,1,1,1,0
4,8,193,3,1,165,0
2,5,6,65,1,49,0
1,1,2,0,1,13,0
1,1,2,0,2,11,0
4,4,31,18,1,155,0
1,3,39,34,1,58,0
1,1,6,7,1,54,1
2,3,100,47,1,43,0
2,2,5,4,1,43,1
5,8,7,7,1,134,0
1,1,3,0,2,10,0
1,1,10,8,1,12,0
4,5,66,37,1,80,1
5,6,214,0,1,103,0
3,4,88,0,1,100,0
4,6,125,2,1,106,0
1,1,6,4,1,25,0
2,3,21,6,1,73,1
2,2,2,2,1,69,0
1,1,1,0,1,11,0
5,6,87,1,1,139,0
1,1,1,1,1,33,0
1,1,2,2,1,1,0
5,7,117,114,1,55,0
2,2,4,3,1,32,0
1,1,1,0,2,9,0
1,1,1,0,1,9,0
2,2,0,0,1,6,0
1,1,17,1,1,3,0
1,1,3,2,1,1,0
6,7,155,1,1,50,0
1,1,127,129,1,11,0
1,1,2,0,1,10,0
6,19,202,175,1,235,0
1,1,2,0,2,8,0
5,10,397,0,1,90,0
2,3,4,2,1,44,0
1,1,19,0,1,0,0
1,1,19,0,1,0,0
1,1,15,27,1,9,0
1,1,0,0,1,4,0
1,1,0,22,2,1,0
1,2,22,16,2,7,0
7,10,53,78,1,197,1
1,1,1,0,1,8,0
2,2,1151,3,1,29,1
1,1,11,9,1,48,1
1,1,1,1,1,28,1
1,1,7,0,1,8,0
1,1,15,7,1,6,0
2,2,55,40,1,28,0
3,4,6,3,1,41,1
1,1,10,1,1,6,0
1,1,22,12,1,5,0
6,7,80,35,1,81,0
2,2,2,2,1,26,0
1,1,12,12,1,1,0
1,1,115,0,1,0,0
1,1,6,3,1,4,0
1,1,5,1,1,4,0
1,1,0,0,1,1,0
4,5,72,26,1,66,1
3,3,77,5,1,59,0
1,1,4,2,1,3,0
1,1,2,0,1,3,0
1,2,7,12,1,41,0
1,10,25,25,1,113,1
2,2,36,9,1,68,1
2,2,7,14,1,56,0
2,3,28,47,1,31,0
2,2,35,18,1,26,1
2,3,5,17,1,10,0
1,1,115,0,1,0,0
1,1,2,2,1,2,0
1,1,2,3,1,2,0
3,5,50,34,1,76,1
1,1,4,4,1,1,0
3,4,46,39,1,94,1
2,2,118,1,1,4,0
1,1,96,95,1,1,0
3,3,37,36,1,49,0
2,6,25,9,1,17,1
4,15,103,199,1,70,1
2,3,5,5,1,47,0
1,1,16,18,1,1,0
4,4,126,117,1,24,0
1,20,0,0,1,49,0
2,3,15,46,1,25,0
2,2,115,115,1,3,0
3,3,230,115,1,1,0
1,22,0,0,1,35,0
1,1,12,4,1,15,1
1,1,15,0,1,21,0
1,1,115,0,1,0,0
1,1,67,16,1,14,1
2,2,5,5,1,31,1
1,1,1,1,1,19,0
2,2,3,3,1,38,0
1,1,18,35,1,12,0
2,8,267,375,1,107,1
2,4,15,5,1,89,0
3,5,79,79,1,61,0
3,3,8,3,1,28,0
1,2,0,0,1,4,0
6,20,231,27,1,112,1
3,3,117,94,1,40,1
1,1,1,1,1,2,0
2,7,1,1,1,17,0
1,1,2,0,1,21,0
3,3,14,1,1,3,1
3,7,318,394,1,64,1
4,5,40,15,1,50,1
5,7,330,0,1,59,0
1,1,1,1,1,13,0
3,7,1512,1445,1,70,1
3,3,10,13,1,43,0
2,4,61,31,1,7,1
1,1,0,0,1,2,0
1,1,5,5,1,8,0
2,4,506,471,1,11,1
2,5,59,40,1,6,1
2,4,2,2,1,4,0
9,86,5863,1605,1,248,1
2,5,18,12,1,19,0
2,5,93,48,1,64,1
2,3,23,17,1,90,0
1,1,98,44,1,5,0
2,4,48,34,1,93,0
4,6,39,23,1,103,0
3,14,55,168,1,168,0
4,27,435,231,1,196,1
5,11,1243,199,1,105,1
1,2,12,9,1,19,0
4,10,80,33,1,50,0
2,2,22,9,1,42,0
2,3,204,1,1,11,0
1,1,2,0,1,16,0
3,5,163,0,1,46,0
3,5,38,29,1,81,0
1,12,89,103,1,32,0
2,2,15,14,1,35,0
4,7,251,1,1,49,0
2,3,23,51,1,30,0
5,13,392,61,1,124,1
4,7,9,6,1,60,0
1,2,299,51,1,2,1
3,6,100,1,1,45,0
6,19,373,58,1,141,1
4,10,55,53,1,116,1
4,10,151,143,1,112,1
2,2,40,10,1,53,1
4,9,99,114,1,83,1
4,5,136,61,1,78,0
4,7,149,89,1,86,1
2,5,55,33,1,43,0
3,6,61,44,1,65,1
4,8,123,41,1,40,0
2,2,38,13,1,15,0
7,7,28,45,1,54,1
3,3,32,3,1,25,0
5,10,136,66,1,55,1
4,5,17,20,1,37,0
1,5,80,71,1,14,0
4,5,51,6,1,42,1
4,12,174,62,1,53,0
2,3,71,42,1,27,0
1,1,11,36,1,18,0
1,1,0,0,1,2,0
1,1,13,2,1,17,0
1,1,27,19,1,16,0
1,1,11,1,1,15,0
2,2,82,0,1,0,0
4,9,139,897,1,27,1
3,4,31,7,1,19,1
3,6,105,11,1,20,1
1,1,4,0,1,2,1
2,4,1770,29,1,15,1
1,1,30,18,1,5,1
1,5,197,0,1,0,1
1,1,0,136,1,3,0
3,3,77,33,1,7,1
1,1,40,0,1,0,0
1,1,30,0,1,0,1
4,8,157,29,1,11,1
1,2,51,10,1,4,1
3,8,10,10,1,8,0
8,26,1741,0,1,0,0
26,32,263,156,1,0,0
2,3,11,136,1,1,0
2,2,25,42,1,0,0
2,2,3,3,1,0,0
1,1,3,2,1,0,0
3,6,77,34,1,0,0
2,2,33,3,1,0,0
3,4,28,9,1,0,0
3,3,5,5,1,0,0
2,2,16,1,1,0,0
1,1,1,1,1,0,0
2,3,65,16,1,0,0
5,7,10,16,1,4,0
1,1,1,1,1,0,0
2,4,52,36,1,0,0
2,3,44,28,1,1,0
3,3,23,16,1,2,1
2,2,39,19,1,0,0
1,2,9,14,1,2,0
3,5,29,6,1,0,1
2,2,2,4,1,1,0
6,13,213,113,1,0,1
2,7,57,31,1,0,1
3,8,29,35,1,4,1
29,32,44,89,1,21,0
1,1,1,1,1,4,0
5,5,35,27,1,0,1
4,9,359,82,1,4,0
1,4,168,56,1,0,0
1,1,15,15,1,1,0
1,1,5,3,1,1,0
2,2,3,1,1,0,0
5,5,104,78,1,0,0
44,49,2,282,1,6,0
5,11,328,100,1,0,0
1,1,2,0,1,1,0
1,1,7,12,1,0,0
5,8,153,53,1,0,1
5,13,162,30,1,0,1
2,2,48,16,1,1,0
1,1,2,1,1,0,0
1,2,11,49,1,0,0
1,1,1,1,1,0,0
2,2,24,4,1,0,0
1,1,4,1,1,0,0
1,2,9,3,1,0,1
2,2,23,0,1,0,0
1,1,9,1,1,2,0
1,2,3,2,1,0,1
1,6,42,0,1,0,0
1,2,6,6,1,0,0
1,3,2,8,1,3,0
1,1,1,1,1,0,0
1,1,10,8,1,0,0
3,4,77,34,1,4,1
1,1,28,0,1,1,0
4,6,125,34,1,0,0
2,2,34,8,1,0,0
1,1,3,2,1,0,0
1,1,1,0,1,0,0
4,6,351,239,1,0,1
1,1,6,3,1,2,0
1,1,3,5,1,1,0
1,1,3,7,1,0,1
5,7,314,41,1,0,0
7,10,25,341,1,3,0
1,2,9,12,1,0,0
2,3,14,11,1,0,0
1,1,8,10,1,1,1
1,1,4,3,1,0,0
1,1,1,0,1,1,0
6,6,6,12,1,2,0
1,2,40,120,1,0,1
1,1,1,3,1,0,0
1,1,12,1,1,0,0
7,87,463,2,1,0,0
1,1,1,0,1,0,0
1,1,1,1,1,1,0
7,7,9,251,1,4,0
1,2,12,3,1,2,0
1,1,1,0,1,2,0
1,1,2,0,1,0,0
1,1,1,0,1,0,0
1,1,4,7,1,2,0
1,1,177,170,1,0,0
1,1,1,1,1,5,0
1,1,2,2,1,2,1
3,10,171,66,1,6,0
1,1,6,10,1,4,0
1,1,6,10,1,1,1
1,1,11,6,8,3,0
1,1,5,1,8,3,0
1,1,72,55,8,1,0
3,3,22,10,8,65,0
5,7,107,84,8,69,0
1,1,6,2,8,7,1
1,1,0,1,8,6,0
3,5,14,18,8,14,1
2,2,8,5,8,87,0
2,3,47,46,8,12,1
3,10,92,83,8,37,1
1,1,2,2,8,1,0
2,2,2,3,8,83,0
14,14,14,14,8,219,0
2,2,133,146,8,15,0
1,1,7,8,5,3,0
1,2,3,1,8,80,0
1,1,1,1,8,50,0
5,5,17,55,8,91,0
1,3,9,4,1,3,0
1,1,1,1,8,5,0
1,1,1,1,8,15,0
1,2,10,20,8,45,0
2,2,10,25,8,3,0
1,1,1,1,8,6,0
4,5,21,39,8,67,0
1,1,7,2,8,1,0
2,2,7,6,8,2,0
1,1,2,2,8,3,0
3,3,257,3,8,38,1
1,1,6,0,1,3,0
1,1,1,0,8,59,0
3,5,178,248,8,37,1
1,1,3,0,8,454,0
2,2,136,197,8,31,1
1,1,8,27,8,28,1
3,4,8,8,8,26,0
1,1,21,20,5,2,0
2,2,9,54,8,30,0
4,4,310,313,8,52,0
1,1,1,1,7,64,0
1,1,1,1,8,21,1
5,11,4428,4453,8,63,1
1,1,1,0,1,1,0
1,1,1,1,1,1,0
1,1,11,0,6,2,0
1,1,1,1,6,24,0
2,2,6,6,6,2,0
3,4,36,39,6,13,1
1,1,3,2,6,1,0
2,3,4,4,5,42,0
3,6,76,13,5,9,1
1,1,50,22,5,9,0
1,1,1,1,5,1,0
2,4,21,17,5,28,1
1,1,6,5,5,9,0
1,2,12,12,5,21,1
2,3,17,10,5,8,0
3,3,16,5,5,13,0
1,1,1,1,5,1,0
1,1,4,4,5,1,0
1,3,32,48,5,4,1
3,4,19,13,5,26,1
1,1,22,1,5,2,1
1,1,2,2,5,38,0
2,2,6,6,5,38,0
6,7,133,64,5,34,0
5,20,190,95,5,40,0
7,9,53,46,5,64,0
4,4,44,24,5,43,0
3,3,36,21,5,27,1
2,5,10,3,5,28,0
1,1,8,8,5,34,0
2,2,2,2,5,34,0
1,1,1,1,5,5,0
3,3,23,9,5,13,1
1,1,2,2,5,3,0
6,9,131,160,5,16,1
3,3,29,2,5,13,1
3,4,26,2,5,36,0
2,3,47,16,5,9,1
4,6,60,61,5,51,1
1,1,1,0,5,2,0
1,1,4,1,5,2,0
1,1,2,1,5,4,0
1,1,4,3,5,5,1
2,4,20,3,5,15,1
1,3,32,5,5,14,1
1,1,10,1,5,7,0
12,26,308,446,5,44,1
1,1,1,1,5,18,0
1,1,2,2,5,2,0
1,1,3,4,5,22,0
1,2,4,2,5,4,0
3,7,50,13,5,21,1
10,24,725,50,5,75,1
1,1,8,5,5,7,0
1,2,9,1,5,3,0
2,2,4,4,5,2,0
2,5,131,56,5,6,1
1,1,1,10,5,2,0
2,2,2,1,5,9,0
3,6,41,25,5,7,0
4,12,180,107,5,22,1
2,2,4,6,5,4,0
5,10,207,65,5,9,0
3,14,530,522,5,13,0
7,12,780,120,5,20,1
1,1,29,36,5,4,0
1,1,33,13,5,3,0
3,4,25,25,5,459,0
2,2,4,3,5,674,0
1,1,3,0,5,75,0
3,9,466,0,5,3,0
3,4,34,12,5,17,1
1,2,5,6,5,206,0
1,1,6,1,5,1,0
1,1,11,7,5,224,0
1,1,6,7,5,74,1
1,1,6,4,5,24,0
2,2,7,2,5,169,0
2,2,3,3,5,512,0
1,1,6,8,5,167,0
1,1,5,0,5,3,0
1,1,3,1,5,72,0
2,2,9,14,5,245,1
1,1,3,2,5,24,1
6,11,73,33,5,1035,1
2,2,33,41,5,450,0
2,3,7,60,5,257,1
1,1,1,1,5,20,0
1,1,3,5,5,216,0
8,17,489,9,5,120,1
3,5,21,8,5,259,1
1,1,4,1,5,3,0
1,1,3,3,5,23,0
1,1,5,1,5,2,1
5,5,19,8,5,504,0
2,2,25,2,5,426,0
1,2,4,11,5,6,0
6,6,19,8,5,743,1
1,1,1,2,5,9,1
1,2,11,1,5,3,0
1,1,1,1,5,1,0
1,1,26,19,5,1,1
1,1,1,1,5,14,0
1,1,35,8,5,32,1
1,1,3,0,5,162,0
1,1,3,15,5,214,0
2,2,12,3,5,429,0
1,1,2,2,5,69,0
1,1,0,0,1,0,0
1,1,1,1,5,1,0
4,6,166,293,5,717,0
2,5,100,100,5,458,0
2,2,6,3,5,430,0
1,1,15,19,5,154,0
3,12,13,13,5,648,1
13,43,1927,1571,5,1111,1
2,2,25,2,5,409,0
2,2,15,13,5,215,0
2,4,314,227,5,31,1
3,5,36,36,5,244,1
1,1,4,2,5,6,1
1,3,70,43,5,8,0
2,2,15,29,5,191,0
1,1,11,11,5,6,0
2,2,125,27,5,23,1
1,1,3,0,4,5,0
2,3,48,35,5,58,0
4,4,168,121,5,204,1
1,1,4,2,5,188,1
3,3,14,1,5,223,1
4,6,33,19,5,250,1
2,8,29,22,5,230,1
2,2,13,14,5,221,0
1,11,17,26,5,30,0
1,1,1,1,5,33,0
1,1,8,30,5,179,0
1,1,15,11,5,53,0
2,4,311,38,5,15,1
3,4,13,6,5,195,0
3,3,507,29,5,180,1
1,1,5,5,4,3,0
4,8,17,16,5,394,0
1,1,1,1,5,1,0
2,2,36,80,5,135,0
2,2,3,3,5,41,0
1,1,1,1,5,133,0
1,1,8,0,4,6,0
5,32,1743,1072,4,149,0
3,3,35,96,4,530,1
1,1,3325,3188,4,148,1
1,1,2,2,4,147,1
1,1,1,0,4,142,1
2,2,2,2,4,376,0
1,1,18,5,4,124,0
1,1,1,1,4,19,0
13,22,30,61,4,289,0
1,1,1,1,4,10,0
3,3,16,13,4,491,0
1,1,1,1,4,6,0
1,1,310,192,4,5,0
4,5,89,77,4,362,1
1,1,2,1,4,116,0
3,8,46,2,4,467,1
1,1,1,1,4,38,1
1,1,6,1,4,130,1
1,1,20,3,4,128,1
1,2,3,1,4,112,0
3,4,4,4,4,430,0
1,2,13,4,4,71,0
3,4,39,28,4,289,1
4,5,29,28,4,411,1
7,16,33165,32702,4,106,1
3,12,69,56,4,174,1
9,14,218,136,4,472,1
4,7,73,33,4,625,1
2,2,8,17,4,9,0
2,3,103,84,4,113,0
1,1,2,2,4,13,0
4,7,21,30,4,300,1
1,1,9,1,4,7,0
1,1,5,5,4,90,1
4,6,79,36,4,184,1
4,8,78,13,4,159,1
3,8,17,436,4,136,0
1,2,3,3,4,23,0
3,14,304,259,4,35,1
1,1,5,0,4,41,0
2,2,3,4,4,333,0
6,9,5,5,4,29,0
2,2,4,2,4,402,1
4,17,132,92,4,351,0
5,10,60,13,4,171,1
7,9,7894,5251,4,495,1
2,2,11,11,4,70,0
4,13,3,3,4,87,0
1,1,3,1,4,6,0
3,3,28,30,4,107,0
2,2,9,8,4,83,1
1,1,4,4,4,76,1
2,2,36,35,4,74,1
4,9,76,24,4,225,1
2,3,82,69,4,57,1
1,1,8,23,4,70,0
17,20,95,69,4,664,0
1,1,22,11,4,55,1
1,1,7,1,4,4,0
1,1,1,1,4,58,0
2,2,9,11,4,5,0
3,5,37,23,4,36,0
3,7,17,4,4,92,1
3,3,1,1,4,297,0
8,14,31,19,4,80,0
5,6,7,4,4,35,0
4,8,3,1,4,31,0
9,63,188,114,4,549,1
2,2,5,7,4,66,1
2,3,14,1,4,12,0
2,2,4,4,4,301,0
7,14,175,136,4,148,1
2,2,12,4,4,278,0
1,1,9,8,4,40,1
1,1,2,2,4,23,0
6,7,30,38,4,305,0
2,2,6,2,4,6,0
5,5,151,84,4,348,1
10,15,63,19,4,330,1
6,8,68,12,4,344,0
5,8,174,103,4,209,1
2,2,1,7,4,11,0
2,2,2,2,4,273,0
2,2,6,13,4,271,1
3,6,2,2,4,56,0
3,4,102,82,4,275,1
5,9,15,35,4,470,0
2,3,29,76,4,25,1
5,5,15,11,4,323,1
5,22,98,67,4,306,1
10,55,229,195,4,383,1
3,6,8,5,4,16,0
4,17,1,28,4,259,0
1,1,7,8,4,8,1
2,2,40,29,4,253,1
2,7,77,55,4,13,1
1,1,6,5,4,10,1
4,7,86,82,4,38,1
5,7,53,50,4,36,1
3,3,10,7,4,13,0
3,3,2,3,4,5,0
12,22,533,978,4,397,1
2,2,94,92,4,238,0
2,2,27,27,4,148,1
3,15,252,669,4,571,1
6,10,12,9,4,603,1
5,7,15,2,4,305,1
4,6,2,2,2,28,0
1,1,2,2,4,203,0
2,2,3,3,4,21,0
1,1,108,27,4,2,0
2,2,2,2,4,228,0
2,3,7,4,4,235,0
3,16,103,111,4,515,1
2,2,1,1,4,205,0
2,6,12,10,4,479,1
4,6,13,4,4,353,0
1,1,29,29,4,1,0
2,5,88,64,3,226,1
1,1,2,2,3,116,0
2,2,15,22,3,382,1
1,2,41,9,3,242,1
1,1,0,1,1,10,0
1,1,10,5,1,8,0
1,1,22,10,1,7,0
1,1,1,1,3,193,0
1,1,1,1,2,8,0
1,1,1,1,2,25,0
1,2,5,4,2,60,0
1,1,3,1,2,3,0
1,1,3,2,2,2,0
1,1,1,1,2,40,0
1,1,2,2,2,20,0
1,1,2,0,2,65,0
2,2,25,14,2,372,1
3,5,81,69,2,386,1
1,1,6,4,2,4,0
1,1,73,72,2,178,0
3,3,27,2,2,186,0
1,1,8,4,2,1,0
6,14,31,24,2,511,1
2,2,10,10,2,143,0
3,5,16,9,2,181,1
3,3,22,11,2,341,1
1,2,90,60,2,196,1
7,19,214,288,2,807,1
2,2,3,2,2,51,0
1,3,30,30,2,11,0
2,2,31,26,2,279,1
2,2,16,5,2,175,1
10,16,63,117,2,353,1
3,5,15,3,2,292,0
1,1,1,1,2,5,0
4,7,51,30,2,341,1
4,8,304,194,2,549,1
5,10,40,11,2,357,1
4,10,48,28,2,519,1
3,13,44,32,2,131,1
1,1,18,12,2,139,1
4,6,1,1,2,158,0
6,8,25,13,2,420,1
2,2,102,9,2,112,0
1,4,80,76,2,198,1
6,10,256,37,2,265,1
1,1,3,4,2,26,0
2,2,1,1,2,2,0
3,5,12,16,2,161,0
1,1,2,2,2,127,0
1,1,23,0,1,2,0
1,2,23,27,2,15,1
5,10,64,108,2,370,1
2,2,2,2,2,137,0
4,5,32,259,2,185,1
2,3,15,6,2,257,1
1,1,16,16,2,103,1
1,1,1,1,2,102,0
1,1,10,0,2,4,0
1,1,26,5,2,20,1
1,1,44,35,2,19,1
4,4,34,9,2,116,0
2,2,7,0,2,119,0
3,4,74,21,2,36,1
4,4,18,9,2,134,1
2,4,10,8,2,216,1
1,1,2,2,2,5,1
2,3,27,24,2,109,1
1,1,7,6,1,10,0
2,2,10,5,1,168,1
3,3,9,1,1,165,1
1,1,2,20,1,4,0
2,2,2,2,1,3,0
2,4,64,63,1,2,1
1,1,1,1,1,1,1
1,2,3,3,1,4,0
1,1,9,9,1,22,0
1,1,2,2,1,14,0
2,2,4,4,1,143,1
3,4,98,0,1,167,0
3,3,24,0,1,195,1
3,5,188,0,1,162,0
1,1,8,11,1,3,0
3,4,5,4,1,191,0
1,1,1,1,1,4,0
1,1,10,0,1,39,0
1,1,34,35,1,3,0
3,4,98,0,1,148,0
1,1,7,4,1,66,0
2,2,25,24,1,3,0
1,1,2,0,1,51,0
1,1,1,1,1,1,0
1,1,1,1,1,7,0
1,1,2,2,1,18,0
3,4,558,64,1,105,0
4,8,31,19,1,117,1
1,1,16,16,1,7,1
4,4,13,14,1,116,0
1,1,1,1,1,2,0
1,1,30,39,1,3,0
2,2,19,19,1,1,0
3,6,23,69,1,91,0
3,4,11,2,1,48,0
1,1,9,10,1,10,0
3,4,16,14,1,48,0
5,5,53,17,1,57,0
2,5,187,391,1,83,1
1,1,31,23,1,26,0
1,1,1,1,1,7,0
3,3,60,29,1,15,0
1,1,6,4,1,6,0
1,1,1,1,1,2,0
1,1,55,32,1,16,1
5,8,114,54,1,79,1
2,2,5,0,1,5,0
1,2,0,0,1,2,0
4,5,17,886,1,42,0
1,5,0,0,1,8,0
1,1,1,1,1,14,0
2,4,53,572,1,4,0
2,3,7,4,1,15,0
3,4,64,33,1,66,1
1,1,30,13,1,35,0
1,1,1,1,1,22,0
2,2,45,55,1,27,0
2,2,19,5,1,44,0
2,9,18,21,1,41,0
2,2,4,4,1,12,0
4,10,134,59,1,41,1
3,3,55,59,1,16,1
2,3,27,53,1,11,1
4,4,24,170,1,13,1
2,3,303,161,1,6,1
