nd,nf,la,ld,ndev,nuc,contains_bug
1,1,38,0,20,37,0
2,2,225,97,19,32,1
2,2,37,10,19,30,0
1,1,2,1,20,4,0
3,4,6,1,20,33,0
7,8,119,11,20,84,1
2,2,66,67,19,22,0
1,1,2,6,19,12,0
1,1,123,0,1,0,0
1,1,3,3,19,20,0
1,1,0,8,19,17,0
1,1,3,3,19,28,0
2,2,18,9,19,20,0
8,33,118,241,19,332,1
1,1,2,2,19,8,0
6,9,358,0,20,49,1
1,2,12,0,19,15,0
2,2,2,2,19,29,0
2,2,6,3,19,27,0
2,2,3,4,19,7,0
1,1,1,1,18,1,0
37,110,2587,1922,19,295,0
3,8,85,8,19,16,0
3,3,22,8,19,84,0
5,9,119,183,19,102,1
1,1,15,54,19,37,1
1,1,2,1,19,4,0
1,1,3,3,19,3,0
1,1,4,3,19,36,1
3,9,75,61,19,122,1
1,1,19,8,19,6,0
1,1,37,9,19,5,1
1,3,13,0,19,13,0
2,2,39,0,19,12,0
2,2,9,4,19,7,0
2,2,22,0,19,12,0
3,6,33,32,19,26,1
1,1,9,2,19,31,0
2,3,149,31,19,21,1
1,1,8,28,19,6,1
4,8,126,101,19,93,1
1,1,2,0,19,7,0
4,7,28,40,19,53,0
2,3,27,18,19,16,0
4,7,44,42,19,82,1
5,13,33,37,19,199,0
7,27,887,728,19,268,1
1,9,58,66,19,23,0
1,1,16,0,18,1,1
5,12,610,614,19,87,1
1,1,7,24,19,8,1
1,1,5,0,19,7,0
1,10,0,0,7,5,0
1,1,5,5,19,7,0
2,3,28,79,19,24,1
3,5,75,5,19,23,0
2,3,24,6,19,23,0
1,1,1,1,19,4,0
3,5,16,16,19,45,1
5,16,595,356,19,159,1
1,1,17,0,19,6,0
1,1,14,15,19,5,0
2,2,8,5,19,11,0
2,3,20,8,19,33,0
1,1,10,1,19,2,0
1,1,6,1,19,1,0
1,1,1,1,19,3,0
4,4,5,28,19,9,0
4,5,36,105,18,26,0
1,1,48,0,19,2,0
1,1,0,1,18,3,0
1,1,4,2,18,2,0
1,1,2,2,19,5,0
1,1,113,0,19,7,0
3,5,134,129,19,71,0
1,1,1,0,18,1,0
1,1,2,2,19,9,0
18,19,141,3,19,97,0
2,2,16,0,18,19,0
4,4,12,8,19,46,0
2,12,63,28,19,68,1
1,1,19,16,19,18,0
4,6,189,148,19,95,1
6,16,106,69,19,32,0
3,3,1,5,19,61,0
2,7,35,53,19,34,0
2,4,181,144,19,16,0
26,27,202,14,19,147,0
1,1,7,4,18,7,0
8,10,12,26,19,51,0
1,2,2,2,18,2,0
26,62,14,3892,18,91,0
2,2,16,129,19,11,0
7,7,31,4,19,36,0
2,2,11,2,19,35,0
4,8,65,51,19,43,1
4,4,71,55,19,48,0
1,1,1,0,19,5,0
4,8,0,0,19,12,0
1,1,6,5,19,13,0
7,8,8,7,19,50,0
6,6,3,7,19,62,0
2,2,4,3,19,33,0
17,17,151,102,19,127,0
3,4,8,8,19,57,0
1,1,2,0,19,2,0
2,2,35,20,18,5,0
1,1,3,2,19,6,0
1,1,1,0,19,18,0
2,2,10,0,19,13,0
2,2,13,0,19,41,0
2,3,13,6,19,25,0
2,4,61,54,19,35,0
1,1,20,0,18,2,1
8,15,23,142,19,6,0
13,14,31,31,19,127,0
2,8,46,33,19,41,0
2,2,6,4,19,16,0
4,5,8,81,19,8,0
6,20,866,876,19,89,0
1,1,2,1,18,126,0
2,5,75,53,19,14,0
3,5,51,45,19,36,0
13,231,572,28,19,17,0
4,8,0,0,19,8,0
1,1,11,9,19,12,1
6,10,8,17,19,12,0
2,2,74,50,19,13,1
2,2,93,93,18,9,0
3,3,8,231,19,25,0
1,1,11,12,19,5,0
3,7,52,45,19,16,0
2,4,240,0,1,0,0
15,17,44,159,19,120,0
12,50,1788,594,19,95,1
3,3,4,112,19,46,0
5,10,98,100,19,97,0
4,4,56,98,19,40,0
1,5,179,129,19,12,1
3,6,153,191,19,58,1
1,1,37,33,18,12,0
2,2,18,17,19,14,0
4,6,61,87,19,90,1
5,14,209,269,19,114,1
1,2,12,14,18,28,0
1,1,29,0,1,0,0
2,5,153,15,19,26,0
3,7,118,125,19,57,1
2,2,1,56,19,32,0
2,12,744,320,18,93,1
33,40,1193,74,18,151,0
1,1,2,2,18,10,1
5,6,21,5,18,149,0
1,1,1,1,19,3,0
1,1,2,2,19,20,0
1,1,5,4,19,3,0
1,1,54,0,1,0,0
1,1,8,3,19,2,0
3,3,13,13,18,55,1
3,3,45,45,18,46,1
3,8,57,54,18,82,1
2,2,26,26,18,3,0
1,1,17,17,18,15,1
1,1,12,2,18,14,0
1,1,13,10,18,11,0
7,8,207,68,18,47,1
2,2,1,4,19,20,0
3,3,10,2,18,24,0
1,1,9,3,18,13,0
4,10,52,18,18,10,1
1,1,1,1,18,10,0
1,1,2,1,18,11,0
2,5,32,15,18,37,0
7,20,129,105,18,106,1
1,1,2,2,18,6,0
1,1,8,10,18,124,0
25,26,117,106,18,109,0
1,1,1,1,18,16,0
3,4,22,18,18,30,0
1,2,5,11,18,21,0
12,13,36,36,18,84,0
1,1,2,2,18,13,0
15,15,0,512,18,51,0
7,16,649,13,19,75,1
1,2,5,6,18,14,0
1,1,5,5,18,5,0
10,23,29,193,18,80,1
20,35,54,27,18,66,0
1,1,4,2,18,3,0
2,2,2,2,18,15,0
1,2,14,7,18,6,1
1,2,8,3,18,7,1
1,1,2,2,18,5,0
2,2,8,0,18,13,0
1,1,0,9,18,10,0
1,1,0,5,18,9,0
1,1,3,0,18,1,0
2,4,21,33,18,52,0
4,7,160,121,18,70,1
1,1,7,3,18,3,0
4,4,13,1,18,28,0
8,34,8,8,18,14,0
1,1,6,4,18,3,0
1,1,35,12,18,4,0
2,2,14,5,18,20,1
1,1,1,1,18,1,0
530,4454,68,866772,18,121,0
1,1,1,1,18,5,0
1,1,2,2,18,7,0
1,1,1,1,18,4,0
1,1,1,1,18,2,1
41,58,190,1148,18,103,0
1,1,1,1,18,1,0
6,8,101,14,18,42,1
4,8,29,18,18,50,1
1,1,2,2,18,20,0
1,1,2,2,18,2,0
1,1,8,0,18,1,0
1,1,2,2,18,19,0
1,1,44,7,18,8,1
2,3,27,36,18,20,0
2,3,60,53,18,31,0
2,2,30,25,18,8,1
11,49,68,31,18,160,1
1,1,7,6,18,2,0
1,1,1,2,18,3,0
3,7,257,196,18,16,0
1,1,117,0,1,0,1
1,1,33,51,18,16,1
1,1,5,0,8,3,0
2,2,29,3,18,1,1
1,1,2,1,18,4,1
10,26,126,183,18,137,1
1,1,27,21,18,6,1
10,10,251,57,18,17,0
1,1,4,4,18,15,1
13,20,207,168,18,58,0
1,1,98,74,18,13,1
2,2,31,13,18,17,1
2,3,23,17,18,35,1
6,13,344,749,18,30,1
13,48,83,83,18,103,1
3,3,48,37,18,26,1
1,1,2,0,18,12,0
2,3,6,6,18,23,0
1,1,8,12,18,5,1
3,3,90,1,18,6,1
3,3,28,60,18,11,1
1,1,56,46,18,4,0
4,9,45,189,18,48,1
3,3,8,49,18,9,0
3,3,81,23,18,19,1
1,1,8,8,18,9,0
3,4,51,22,18,20,1
1,1,79,127,18,7,1
1,1,2,2,18,6,0
1,1,10,13,18,8,0
8,23,266,228,18,93,1
5,8,66,66,18,26,1
1,1,4,4,18,2,0
2,5,100,104,18,9,1
5,5,19,16,18,18,0
5,7,101,88,18,35,0
2,2,46,50,18,9,1
2,2,41,21,18,3,1
2,3,46,78,18,3,0
1,1,49,36,18,4,1
4,7,212,138,18,20,1
3,3,19,15,18,10,0
2,3,35,2,18,12,0
1,1,6,6,18,7,1
1,1,8,6,18,6,0
1,1,0,2,18,5,0
1,4,111,157,18,15,1
1,1,0,3,18,3,0
3,6,35,19,18,10,0
1,1,7,7,18,4,0
3,6,45,48,18,8,0
1,1,2,2,18,3,0
2,2,5,6,18,13,0
1,1,21,29,18,1,0
1,2,50,45,18,5,1
3,6,108,101,18,20,1
1,1,11,7,18,2,1
2,2,3,9,18,4,0
1,1,9,1,18,4,0
1,1,1,1,18,1,1
1,1,1,1,18,1,0
3,4,111,41,18,9,1
5,12,141,85,18,31,1
1,1,56,31,18,4,1
7,12,152,128,18,20,1
1,1,0,1,18,2,0
10,41,49,49,18,41,1
1,1,3,3,18,1,1
10,43,439,403,18,82,1
1,1,6,3,18,2,0
3,4,149,22,18,4,1
1,1,9,8,18,1,1
1,1,13,13,18,2,0
1,1,13,13,18,1,0
1,1,3,2,10,122,0
2,3,13,13,18,3,0
1,1,1,1,10,121,0
1,1,1,1,10,120,0
1,1,18,18,8,2,0
1,1,10,10,10,119,0
38,38,124,106,15,313,0
1,6,5,47,18,30,0
1,1,2,2,18,74,0
1,3,12,14,18,85,0
1,2,49,48,18,20,1
2,2,0,7,18,8,0
1,1,27,3,18,17,0
3,4,35,4,18,94,0
1,1,6,0,1,0,0
3,6,101,41,18,126,1
3,5,58,36,18,148,1
3,5,39,37,18,77,1
2,2,1,50,18,17,0
2,2,24,11,18,85,0
4,5,28,12,18,127,1
2,5,109,66,18,114,1
1,1,6,8,18,73,1
4,8,32,35,18,178,1
1,1,11,12,18,12,1
6,8,14,10,18,88,0
4,7,66,141,18,213,1
3,6,55,30,18,117,0
3,5,52,38,18,123,0
0,0,0,0,0,0,1
1,1,2,2,18,74,0
4,8,77,81,18,264,1
3,3,12,15,18,65,1
1,1,77,96,18,31,1
1,1,59,51,18,16,1
3,5,42,32,18,124,1
1,1,6,18,18,38,0
1,1,18,20,18,4,1
4,7,25,10,18,168,1
4,5,109,78,18,81,0
5,8,73,78,18,157,1
4,10,208,263,18,331,1
4,10,148,223,18,194,1
4,7,23,100,18,158,1
1,1,2,2,18,27,1
1,1,33,0,10,2,0
1,1,2,5,10,1,0
1,1,2,2,8,6,0
1,1,1,1,15,30,0
1,1,2,2,18,38,0
25,25,221,1,15,185,0
3,3,8,2,18,30,0
2,2,8,6,18,18,1
2,2,16,7,18,36,1
5,10,155,147,18,235,1
0,0,0,0,0,0,1
1,1,4,31,18,11,0
1,1,1,1,10,118,0
7,25,598,1367,18,472,1
3,7,89,153,18,120,1
2,4,13,13,18,157,0
5,6,20,20,18,35,0
5,10,73,73,18,223,1
1,1,7,7,8,25,0
1,1,8,0,15,6,0
1,1,2,0,18,59,1
1,1,7,1,17,3,0
6,13,126,21,18,231,1
1,1,2,3,18,64,0
26,32,217,270,15,249,0
1,1,1,1,18,59,0
2,2,47,1,18,130,0
1,2,14,2,17,2,0
5,7,61,60,18,189,1
10,28,228,145,18,549,1
6,11,82,79,18,111,1
12,29,87,85,18,469,1
3,6,20,12,18,46,0
12,24,46,81,18,419,1
1,1,1,1,18,46,0
2,2,8,5,18,76,1
4,5,22,2,18,150,1
1,1,3,9,18,43,0
3,4,47,28,18,83,1
1,1,14,7,18,7,0
1,1,8,3,18,7,0
3,4,39,18,18,53,0
1,1,0,0,1,0,0
1,2,55,79,18,72,1
3,4,47,18,18,127,1
2,7,99,19,18,92,1
1,2,0,6,18,13,0
1,1,1,1,18,10,0
4,5,117,117,18,78,1
1,1,2,4,18,3,0
1,1,2,2,18,70,0
1,1,62,56,18,7,0
1,2,108,97,18,6,0
2,3,11,9,18,77,0
2,11,100,97,18,37,1
2,3,59,115,18,55,0
3,8,91,136,18,80,0
1,1,1,1,18,2,0
3,15,1302,1176,18,142,1
2,2,5,3,18,121,0
1,1,8,1,18,49,1
3,3,29,24,18,131,0
1,6,263,12,18,7,0
2,8,242,290,18,47,1
4,8,327,772,18,87,1
1,2,9,7,18,30,0
2,2,0,7,18,6,0
2,2,7,0,18,5,1
2,2,0,7,18,3,0
1,2,6,6,18,9,0
1,1,1,1,18,2,0
1,2,71,2,10,2,0
7,14,831,516,18,169,1
1,1,26,27,17,40,0
1,1,1,1,18,21,0
1,1,1,1,8,3,0
1,1,1,1,18,28,0
3,9,603,251,18,29,1
1,1,9,0,15,5,1
1,1,1,1,17,39,0
1,1,29,3,17,38,1
2,3,21,0,18,95,1
1,1,2,2,18,37,0
19,38,545,19,15,187,0
2,2,21,0,15,14,0
2,3,21,109,15,21,0
22,31,422,23,15,174,0
2,2,8,2,18,23,0
2,2,9,0,18,66,0
2,9,91,91,18,14,0
2,2,26,7,8,27,0
1,3,10,10,18,48,0
1,1,28,8,18,3,0
6,8,42,7,18,12,0
3,5,53,54,18,49,1
2,2,18,19,18,17,0
1,1,2,8,10,117,0
1,1,0,4,10,116,0
1,1,34,30,10,115,0
2,2,14,12,18,2,0
3,4,64,109,18,68,0
3,7,258,116,18,41,1
2,2,27,10,18,16,1
1,1,22,15,18,6,0
1,1,3,0,12,3,0
1,1,24,19,18,25,0
2,4,26,19,18,65,1
1,1,8,0,17,37,1
1,1,2,1,17,36,0
1,1,23,6,16,5,0
1,1,4,4,18,25,0
3,5,60,46,18,40,1
1,1,14,18,18,23,1
4,9,120,86,18,106,1
7,25,1018,568,18,120,1
2,2,31,1,18,13,0
1,1,45,31,17,35,0
1,1,10,6,17,34,0
1,1,10,3,17,33,0
1,1,23,22,17,32,0
1,1,61,59,17,31,0
17,17,17,17,15,65,0
6,11,23,23,18,235,0
19,19,114,0,15,94,0
1,1,30,34,10,114,0
2,4,69,0,7,1,0
1,1,3,10,16,24,0
1,1,3,2,10,1,0
1,1,3,2,18,3,0
19,19,0,38,15,75,0
19,19,19,38,15,56,0
1,1,11,1,18,24,0
1,4,222,41,18,59,1
5,22,1627,1622,18,133,1
1,2,25,6,16,12,1
2,2,15,59,17,6,0
1,1,8,1,18,43,0
1,1,9,1,18,44,0
3,4,112,1,15,34,0
4,5,235,116,18,96,1
1,1,7,10,18,50,0
4,6,329,140,18,21,0
1,1,6,6,17,19,1
1,1,1,1,15,2,1
2,6,0,222,1,6,0
8,24,1311,0,1,0,0
17,21,294,92,15,170,0
2,2,64,59,18,25,1
2,2,7,3,18,63,0
1,1,2,2,16,18,0
3,3,3,3,18,82,0
6,8,187,142,18,196,1
1,1,2,3,18,13,0
7,9,19,21,18,173,1
1,2,0,5,18,17,0
1,1,45,35,18,41,1
1,1,96,68,18,11,1
1,1,15,15,15,8,0
1,1,8,8,18,3,0
1,1,5,0,18,15,0
4,5,89,80,18,69,1
1,1,3,1,18,15,0
2,3,111,40,18,49,1
5,7,91,88,18,108,1
1,1,10,5,16,19,0
1,1,5,0,18,12,1
1,1,11,1,18,7,0
3,5,9,5,18,46,1
7,9,1,15,8,11,1
1,1,1,2,16,4,0
1,1,1,1,17,5,0
2,2,8,0,17,61,0
1,1,23,16,15,6,0
1,2,26,75,16,7,0
1,1,2,2,15,9,0
1,1,0,4,18,21,0
1,1,1,2,16,18,0
1,1,2,2,18,20,0
1,1,3,3,16,17,1
1,1,5,3,17,47,0
6,7,14931,6,18,32,1
6,7,14931,6,18,25,0
2,2,153,146,16,28,1
1,1,4,1,17,17,1
2,3,5,4,17,67,0
5,6,87,55,17,113,1
2,3,28,19,17,21,1
6,21,863,692,17,43,0
1,1,0,7,16,15,0
3,3,150,92,16,35,1
2,2,21,3,15,8,0
3,6,74,83,17,65,1
4,4,73,7,17,128,1
3,3,64,6,17,121,0
3,3,31,12,17,75,0
1,1,128,112,16,27,0
4,4,186,1,17,100,1
1,1,36,0,16,16,0
3,3,116,17,15,21,0
2,2,22,6,15,13,1
2,3,64,61,15,24,0
6,9,112,79,17,210,1
1,1,3,2,1,1,0
1,2,2,0,16,20,0
2,2,28,11,16,58,0
3,12,132,106,16,97,1
2,11,436,491,16,63,1
5,12,54,53,16,147,1
3,24,345,323,16,133,1
2,2,2,2,13,7,0
1,1,0,1,13,2,0
3,4,78,55,13,10,0
2,9,77,70,15,112,1
2,16,91,53,15,185,1
4,56,486,634,15,424,1
1,1,12,0,1,0,0
2,2,12,8,15,58,1
3,3,61,16,15,55,1
1,5,64,71,15,19,1
1,3,173,161,15,16,0
2,11,129,87,17,102,1
3,12,82,130,17,103,1
2,2,24,61,15,24,1
1,1,1,1,13,11,0
1,1,30,24,13,10,0
1,1,31,15,15,10,0
1,2,10,15,15,17,0
1,1,19,30,15,9,1
1,1,14,39,15,12,0
2,2,47,56,15,19,0
1,1,15,6,10,113,0
1,1,15,6,10,112,0
1,1,1,1,9,3,0
0,0,0,0,0,0,1
2,2,60,12,15,12,1
1,1,1,1,13,9,0
2,2,28,0,15,14,0
2,2,32,0,15,21,0
3,3,13,0,15,59,0
2,2,55,4,15,1,1
6,9,448,10,15,113,1
4,4,55,6,15,45,0
7,15,24,24,15,102,1
2,3,365,0,10,111,0
1,1,1,0,15,22,1
1,1,1,1,15,49,0
1,1,1,1,15,48,0
1,2,76,0,1,0,0
4,4,56,21,15,61,0
1,1,3,2,13,6,0
4,10,31,12,15,119,0
1,1,2,0,15,18,0
3,4,274,57,15,36,1
5,6,92,53,15,123,1
1,1,0,4,12,23,0
1,1,26,8,12,22,0
4,9,42,187,15,63,1
1,1,10,12,8,3,0
1,2,37,43,15,25,1
1,1,4,1,8,2,0
3,3,10,6,16,43,1
2,2,8,4,13,6,0
1,1,22,3,13,7,0
1,1,42,7,13,16,0
2,2,49,12,13,22,0
1,3,87,1,13,13,0
1,1,10,6,13,19,0
7,9,153,1,15,40,0
1,1,43,41,15,19,1
15,23,828,269,15,128,0
4,9,49,62,15,117,1
1,1,1,1,15,29,1
4,6,93,61,15,111,1
3,3,52,16,15,47,1
1,1,10,0,13,18,0
8,12,21,19,15,162,0
1,1,1,1,15,3,0
7,14,23,24,15,154,0
2,2,6,4,15,48,0
2,4,10,44,13,44,0
1,4,51,55,13,25,0
1,1,6,4,13,8,0
1,1,0,1,13,42,0
1,3,70,68,13,16,1
1,1,3,0,13,7,0
2,4,72,3,13,37,0
1,1,39,26,8,9,1
2,3,68,13,8,5,1
1,1,1,2,13,4,1
2,2,8,2,13,67,1
1,1,1,1,13,39,0
2,2,28,12,13,17,0
7,10,78,88,13,91,1
1,1,1,11,13,15,0
1,1,1,1,13,23,0
3,3,30,2,13,45,1
1,1,22,17,13,5,0
5,19,6,1433,13,101,0
4,5,71,2,13,57,1
3,3,132,40,13,60,0
3,4,6,5,13,65,0
2,3,29,6,13,34,1
2,2,4,6,12,45,1
4,9,450,246,13,19,1
2,2,14,3,11,16,1
7,14,24,23,15,139,0
1,1,2,2,10,29,0
24,62,1867,1492,10,108,0
2,2,8,1,12,60,1
1,1,0,3,11,12,0
2,2,91,13,11,7,1
8,15,23,29,12,144,1
1,1,3,0,11,11,1
2,4,26,26,11,17,1
2,10,13,10,12,55,0
2,3,157,78,11,15,0
7,10,2,24,12,54,0
1,2,14,34,11,12,1
3,3,26,0,12,49,0
1,1,23,25,12,21,1
2,2,55,15,8,34,1
1,1,36,27,8,7,1
1,1,14,14,8,6,1
3,4,49,78,12,79,1
1,1,0,1,8,2,0
4,6,6,6,8,30,0
1,1,3,3,9,110,0
1,1,0,40,10,28,0
1,1,1,1,9,2,0
8,10,28,12,11,55,0
1,1,9,0,9,109,0
2,2,2,2,9,9,0
1,1,1,1,8,13,0
2,4,4,4,8,10,0
2,2,3,3,8,13,0
1,1,2,2,8,11,0
5,5,1,0,9,2,0
1,1,2,2,10,27,0
3,4,70,58,8,60,1
1,1,5,3,8,4,1
3,3,13,3,10,71,1
3,3,0,0,1,0,0
1,1,6,2,9,1,1
1,2,12,8,9,9,0
21,28,85,85,12,284,1
2,2,39,5,8,3,0
3,3,49,5,9,7,1
0,0,0,0,0,0,1
2,2,2,1,9,54,0
1,1,0,4,8,22,0
1,1,8,3,8,21,0
3,7,370,130,9,28,1
1,1,25,4,8,20,0
10,10,262,262,8,83,0
10,10,263,263,8,93,0
1,2,112,0,1,0,0
5,8,776,5,10,26,1
1,1,1,1,9,1,0
1,1,2,2,9,108,0
10,10,12,12,9,50,0
1,1,3,1,8,19,0
1,1,10,8,8,3,1
1,1,46,42,8,2,1
1,2,6,2,8,11,0
1,1,0,6,8,3,0
1,1,1,1,8,22,0
7,8,26,26,8,63,0
2,2,3,3,8,41,0
5,6,267,163,8,64,1
2,2,4,2,8,46,0
1,1,3,0,8,18,0
1,1,12,1,8,17,1
1,1,7,7,9,5,0
1,1,6,4,9,15,0
1,1,15,8,8,2,0
1,1,16,0,8,20,1
3,3,35,4,9,48,1
1,1,4,4,9,29,0
2,2,1,2,8,16,0
1,1,4,5,9,107,0
1,1,2,4,9,106,0
1,1,9,57,9,105,0
1,1,2,0,9,104,0
1,1,1,1,9,103,0
1,1,4,3,8,5,1
1,3,6,6,8,7,0
1,1,1,0,9,28,0
1,1,17,1,8,2,1
1,1,13,6,8,12,1
4,5,40,17,9,67,1
4,5,17,10,9,62,1
2,2,97,3,9,17,1
5,6,39,9,9,84,1
1,1,2,2,8,5,0
1,1,1,1,8,22,0
1,1,1,1,8,21,0
22,39,626,276,8,157,0
4,4,0,0,1,0,0
1,1,30,21,8,9,0
4,11,301,421,8,80,1
1,1,2,4,8,5,0
1,1,3,3,8,6,0
1,2,19,0,9,102,0
1,1,17,6,8,11,1
1,1,3,0,8,26,0
1,1,1,1,8,7,0
1,4,22,40,9,16,1
11,22,2,1339,8,67,0
1,2,31,11,9,2,0
2,2,11,13,8,8,1
1,1,2,0,1,2,0
1,1,5,0,1,1,0
2,2,170,94,9,19,1
2,3,13,9,8,15,0
2,2,50,3,8,6,1
2,2,34,20,8,12,1
1,1,38,0,1,0,0
2,2,82,32,9,16,1
1,2,2,2,9,8,0
5,5,3,0,9,12,0
5,10,3,2,9,6,1
1,1,17,16,8,15,0
2,2,20,2,8,4,0
1,1,7,57,8,21,0
2,2,7,6,8,41,0
1,1,1,2,8,10,0
1,1,15,13,8,9,1
1,1,13,15,8,8,0
1,1,15,13,8,7,0
1,1,1,1,8,6,0
4,5,29,3,8,95,1
1,1,4,0,8,15,1
1,1,64,14,8,14,1
4,5,28,5,8,82,1
1,1,1,1,8,5,0
2,2,23,3,8,34,0
1,1,37,25,8,19,0
1,1,4,1,8,16,1
2,6,32,54,8,8,0
1,1,154,24,8,12,1
1,1,10,1,8,1,0
2,2,1,94,8,5,0
1,1,1,1,8,20,1
1,1,3,2,8,6,0
1,2,7,7,8,9,0
2,2,30,0,1,0,0
4,7,1407,1393,8,61,1
5,6,125,49,8,75,1
2,3,10,10,8,30,0
5,11,1430,0,1,0,1
1,1,1,1,8,101,0
1,1,1,0,8,13,0
1,1,1,1,8,22,0
1,1,2,2,8,100,0
1,1,4,4,8,99,0
1,1,3,0,8,98,0
1,1,2,1,8,3,0
1,1,0,1,8,10,0
2,2,11,13,8,101,0
1,1,0,1,8,15,0
1,1,5,4,8,14,1
1,1,1,0,8,21,0
1,1,1,0,8,9,0
1,1,3,4,8,3,0
1,2,6,9,8,6,0
3,3,103,55,8,33,1
11,15,344,123,8,72,0
2,2,11,2,8,4,0
1,1,16,4,8,2,1
2,2,17,19,8,17,1
4,6,1326,1139,8,45,1
2,2,20,15,8,28,0
3,3,193,231,8,40,1
1,1,7,1,8,13,1
1,1,5,2,8,12,0
1,3,44,43,8,22,1
1,1,2,2,8,2,0
1,1,21,17,8,1,0
1,1,11,32,8,96,0
1,2,2,140,8,16,0
1,1,1,1,8,17,0
2,3,93,137,8,29,1
4,4,4,4,8,16,0
1,2,76,65,8,13,1
4,6,93,85,8,22,0
4,4,398,21,8,32,0
7,8,346,18,8,23,1
2,2,16,29,8,17,0
2,2,90,69,8,15,0
3,3,22,82,8,21,0
4,5,31,24,8,23,0
2,2,52,44,8,4,1
12,12,24,0,8,2,0
1,1,1,1,8,22,0
16,44,2001,1977,8,87,0
1,1,4,4,8,7,0
5,7,25,98,8,32,1
4,4,21,4,8,63,1
2,2,48,34,8,10,0
6,13,83,88,8,48,1
2,2,21,4,8,12,1
2,2,59,117,8,15,1
4,7,75,94,8,34,1
6,8,220,135,8,29,1
2,3,33,10,8,45,1
1,1,7,1,8,6,0
1,1,4,0,8,5,1
9,18,370,672,8,20,0
11,26,493,1237,8,59,1
10,14,444,349,8,81,1
3,3,17,3,8,5,0
18,45,1624,1028,8,65,1
8,12,360,5,8,54,0
3,7,164,155,8,12,0
4,4,58,21,8,56,1
1,1,2,2,8,95,0
6,7,58,10,8,44,0
1,1,10,3,8,6,0
5,17,971,777,8,56,1
1,1,1,0,8,94,0
1,1,4,2,8,93,0
42,123,4111,3543,8,116,0
1,1,1,1,8,10,0
1,1,17,37,8,9,0
2,3,33,23,8,48,1
1,1,15,18,8,20,1
1,1,7,10,8,19,1
1,1,4,1,8,18,0
1,1,10,6,8,17,0
2,2,7,2,8,32,0
21,34,315,186,8,121,0
2,3,12,5,8,36,1
1,1,20,18,8,15,1
1,1,8,4,8,14,0
1,1,1,1,8,14,0
2,2,32,2,8,27,0
3,4,44,30,8,32,1
1,1,6,2,8,13,1
1,1,21,3,8,11,1
1,1,6,0,8,10,0
1,1,27,20,8,6,1
2,3,12,8,8,24,0
1,1,17,50,8,5,1
1,2,6,5,8,13,0
4,6,195,51,8,43,1
1,2,47,1,8,14,1
1,2,21,6,8,10,1
2,7,87,12,8,31,1
2,2,4,1,8,11,0
2,2,5,2,8,14,0
1,1,2,2,8,4,0
1,1,11,0,8,7,0
1,1,2,2,8,11,0
7,14,32,33,8,175,1
1,1,1,1,8,1,0
21,23,422,236,8,61,0
1,1,1,1,8,11,0
1,1,1,1,8,2,0
21,56,499,114,8,105,0
1,1,15,10,8,1,0
2,2,8,6,8,6,0
1,2,7,5,8,15,1
2,2,4,5,8,7,1
2,2,15,6,8,12,0
1,1,66,53,8,11,1
1,2,43,29,8,15,1
2,2,66,62,8,11,1
8,10,85,231,8,53,1
2,2,11,5,8,17,0
2,2,2,2,8,4,0
3,3,24,31,8,8,0
2,7,74,30,8,21,1
2,6,63,55,8,11,1
5,6,68,32,8,23,0
15,21,455,442,8,98,1
2,2,33,14,8,13,1
1,1,2,2,8,7,0
3,3,6,9,8,20,0
2,2,18,30,8,13,1
2,2,31,0,8,9,1
2,2,49,42,8,6,1
3,3,77,30,8,10,0
1,1,1,1,8,91,0
4,6,10,11,8,128,1
1,1,1,1,8,7,0
1,1,5,1,8,2,0
1,1,29,22,8,7,1
4,6,157,187,8,23,0
2,2,7,3,8,91,0
6,8,57,23,8,14,0
1,1,2,1,8,1,0
3,11,218,226,8,17,1
51,481,155,38230,8,395,1
1,1,4,2,8,5,0
1,2,8,0,8,6,0
1,1,6,5,8,4,1
2,2,1,2,8,7,1
2,3,1,6,8,7,0
1,2,3,3,8,2,0
1,3,34,28,8,15,1
2,2,4,7,8,14,0
1,1,1,1,8,4,0
8,17,431,932,8,53,1
2,2,42,25,8,4,1
4,12,206,96,8,30,1
1,1,1,1,8,4,1
1,1,1,1,1,2,1
2,4,133,133,8,13,0
3,11,324,210,8,27,1
1,1,2,2,8,4,0
1,1,2,0,8,4,0
4,7,25,36,8,19,1
8,19,656,680,8,109,1
1,1,0,5,8,87,0
1,1,10,10,8,1,0
2,2,28,24,8,4,0
3,6,51,55,8,18,1
3,3,25,8,8,6,1
1,2,28,0,1,2,1
5,6,53,69,8,7,0
17,19,141,54,8,41,0
1,1,8,12,8,2,1
2,2,9,21,8,7,1
1,1,9,6,8,4,1
1,1,1,1,1,1,1
2,2,12,44,8,8,1
4,4,15,27,8,8,1
1,1,6,1,8,3,0
2,2,29,26,8,5,1
1,1,10,1,8,1,0
11,18,21,22,8,29,1
16,21,471,332,8,21,0
1,1,2,2,8,1,0
1,1,7,2,8,4,1
4,5,43,17,8,8,1
2,4,43,40,8,6,1
2,3,232,198,8,3,1
10,12,20,31,8,125,0
3,3,7,7,8,4,1
1,1,2,1,8,1,0
1,1,22,25,8,1,1
1,1,5,5,8,85,0
1,1,3,5,8,1,0
1,1,674,202,6,7,0
1,1,1,2,8,84,0
3,3,37,11,8,3,1
1,1,1,0,8,83,0
1,1,6,0,8,82,0
2,4,260,0,1,0,0
